request_id,timestamp,_id,date,day_name,hour,city,station_id,station_name,free_bikes,empty_slots
Vancouver-pL0sgOLi,2024-07-25T05:55:02.448000Z,PrinceEdward&14th--9RZ6pLrE,2024-07-25,Thursday,00:01,Vancouver,1ef01f2f89621d51afbabaa6296e55be,Prince Edward & 14th,7,7
Vancouver-PE0E9bJS,2024-07-25T05:55:01.684000Z,13th&StGeorge--aPSuSByb,2024-07-25,Thursday,00:01,Vancouver,c47a1f62ea461ce1c9f3e2478c657df6,13th & St George,6,10
Vancouver-YP06YSX8,2024-07-25T05:55:00.676000Z,10th&Fraser--uNkwCyMQ,2024-07-25,Thursday,00:01,Vancouver,0cee06d7d10f7d3162cea03d22b7beed,10th & Fraser,0,14
Vancouver-3JWkfthN,2024-07-25T05:55:00.699000Z,8th&Fraser--t7Axv1OA,2024-07-25,Thursday,00:01,Vancouver,f62bc2bfe9a0a563d5b6745ce6d962ba,8th & Fraser,4,12
Vancouver-bsnxO6ee,2024-07-25T05:55:01.094000Z,StCatherines&10th--W4I0oFED,2024-07-25,Thursday,00:01,Vancouver,1c8f7fd6535db12cc45cfc59aa9da058,St Catherines & 10th,3,8
Vancouver-IXOWpnUi,2024-07-25T05:55:01.095000Z,StCatherines&7th--BDb46br4,2024-07-25,Thursday,00:01,Vancouver,17a3320a52bcc62161908967f8a06613,St Catherines & 7th,2,18
Vancouver-MgJbEJTM,2024-07-25T05:55:01.580000Z,Pender&Victoria--8OJY3w12,2024-07-25,Thursday,00:01,Vancouver,aed214941445e0345aa3254805a9e8b8,Pender & Victoria,1,15
Vancouver-JpGktLck,2024-07-25T05:55:01.564000Z,Victoria&4th--fpZEWpqz,2024-07-25,Thursday,00:01,Vancouver,d67640af1b3b3b3ce47169dbc9182470,Victoria & 4th,8,8
Vancouver-3a84HUdw,2024-07-25T05:55:01.540000Z,Victoria&10th--gsmVrioM,2024-07-25,Thursday,00:01,Vancouver,b2c6aaf2b4fa8937bfe3941c038683aa,Victoria & 10th,0,12
Vancouver-5IItAeZa,2024-07-25T05:55:00.248000Z,15th&Victoria(TroutLake)--I5dyQrgX,2024-07-25,Thursday,00:01,Vancouver,0a43242bee10cd33f539af2c1bf5ecbf,15th & Victoria (Trout Lake),8,10
Vancouver-SsYBE9VC,2024-07-25T05:55:00.820000Z,Triumph&Victoria--AyzGnaaJ,2024-07-25,Thursday,00:01,Vancouver,198810b9b0af5d229d1b6fa12c620e06,Triumph & Victoria,12,6
Vancouver-Ycwpx1wb,2024-07-25T05:55:00.840000Z,Windsor&14th--ayM0MA9Y,2024-07-25,Thursday,00:01,Vancouver,d02e2eaafda91425eddd24d8acd328ab,Windsor & 14th,11,3
Vancouver-aAQCci1S,2024-07-25T05:55:00.785000Z,14th&Fraser--lmvQ6nRa,2024-07-25,Thursday,00:01,Vancouver,08c7a90bf297fde8c1f1156db13987d4,14th & Fraser,5,11
Vancouver-CAw3r7vr,2024-07-25T05:55:00.808000Z,15th&Knight--VEyPr5VK,2024-07-25,Thursday,00:01,Vancouver,97005696a3dff3366a8410b817388990,15th & Knight,7,7
Vancouver-qfmjbFwG,2024-07-25T05:55:00.771000Z,Commercial&Pandora--hd3Z2Mm9,2024-07-25,Thursday,00:01,Vancouver,c52e51e3288a00993bdf892fdc2c2c2c,Commercial & Pandora,14,2
Vancouver-KrY9mhlA,2024-07-25T05:55:00.760000Z,Carolina&GreatNorthernWay--DWEX18fk,2024-07-25,Thursday,00:01,Vancouver,7d231a181d21056e4ba80c4d9939fe92,Carolina & Great Northern Way,1,15
Vancouver-ENzGQFU8,2024-07-25T05:55:01.356000Z,6th&PrinceEdward--uGbrJ5fl,2024-07-25,Thursday,00:01,Vancouver,dcf3d5c9f1b3a46f0ef2eb2247931f89,6th & Prince Edward,1,15
Vancouver-pdMJLJLd,2024-07-25T05:55:01.236000Z,6th&Carolina--9ELLD3s6,2024-07-25,Thursday,00:01,Vancouver,9bee3167f10c884044cea0d36afcd1ef,6th & Carolina,6,9
Vancouver-an1gKoEo,2024-07-25T05:55:01.148000Z,StanleyPark-ThirdBeachParkingLot--243vlKrc,2024-07-25,Thursday,00:01,Vancouver,45a4c865db23e1cad0209afa5a799de0,Stanley Park - Third Beach Parking Lot,28,8
Vancouver-v7y4VPYr,2024-07-25T05:55:02.721000Z,Union&Dunlevy--Cy3RCBgn,2024-07-25,Thursday,00:01,Vancouver,fe0c57d04d6e682d284d501446095fc9,Union & Dunlevy,5,10
Vancouver-OJ4S8ulY,2024-07-25T05:55:02.774000Z,Keefer&Hawks--yQjWBWDk,2024-07-25,Thursday,00:01,Vancouver,b10d422b045805f1c350c47c983381e8,Keefer & Hawks,9,7
Vancouver-BhJGNmp6,2024-07-25T05:55:03.040000Z,Hawks&Union--A019BmNn,2024-07-25,Thursday,00:01,Vancouver,4e8fdc99e77ba1b70d90e124a704d0c1,Hawks & Union,3,12
Vancouver-Eyem8W1V,2024-07-25T05:55:00.100000Z,Charles&Commercial--GVydRcyy,2024-07-25,Thursday,00:01,Vancouver,b562f08327af465e4531e20226789489,Charles & Commercial,4,18
Vancouver-NVFhtmzJ,2024-07-25T05:55:01.699000Z,10th&Kingsway--aDm0Djwp,2024-07-25,Thursday,00:01,Vancouver,4ac99b928a91d8ccb785c9d0b805adb6,10th & Kingsway,0,19
Vancouver-9AdhIohn,2024-07-25T05:55:00.215000Z,Beach&Hornby--wQeHqrY8,2024-07-25,Thursday,00:01,Vancouver,99c81f71db35911c79a86a1c5edc5604,Beach & Hornby,0,20
Vancouver-G75zLqKu,2024-07-25T05:55:01.946000Z,BurrardStation(Melville&Dunsmuir)--tZDmeIE7,2024-07-25,Thursday,00:01,Vancouver,e12234b6f1299d178f34bffaca92f043,Burrard Station (Melville & Dunsmuir),1,25
Vancouver-ZbpD1o44,2024-07-25T05:55:00.154000Z,Bute&Barclay--7oLtWdQl,2024-07-25,Thursday,00:01,Vancouver,5a34495280727a5b50b9aa41e14e9a16,Bute & Barclay,9,18
Vancouver-ln9s9YYY,2024-07-25T05:55:01.600000Z,8th&Yukon--92XtVh6r,2024-07-25,Thursday,00:01,Vancouver,9130f9aa3bb037a04c17e6f2630327e5,8th & Yukon,3,20
Vancouver-21xtlK0y,2024-07-25T05:55:01.449000Z,Princess&Union--H8xDR3CI,2024-07-25,Thursday,00:01,Vancouver,9a48ca226f82f52d02707b054ebc7e9e,Princess & Union,6,6
Vancouver-TZ0QeDTy,2024-07-25T05:55:02.340000Z,Dunsmuir&Richards--dCT4MMDb,2024-07-25,Thursday,00:01,Vancouver,b3bb9f58d3530d33a1a09b6be9e973e0,Dunsmuir & Richards,0,20
Vancouver-8OoOBXJe,2024-07-25T05:55:01.446000Z,5th&Main--yFSO83fA,2024-07-25,Thursday,00:01,Vancouver,c2f4e05c01ea0d27934ac7dbc50cbd0c,5th & Main,10,9
Vancouver-sV89E992,2024-07-25T05:55:01.166000Z,3rd&Quebec--V3tml8JI,2024-07-25,Thursday,00:01,Vancouver,9a5478470b56379c31cf4e671584d5cc,3rd & Quebec,7,13
Vancouver-pO2xiuSH,2024-07-25T05:55:00.169000Z,Richards&Cordova--m9TXbvP7,2024-07-25,Thursday,00:01,Vancouver,257715b845828e027ff35dd0f11c971e,Richards & Cordova,8,8
Vancouver-VbPQPth6,2024-07-25T05:55:00.223000Z,Richards&Robson--fd4MPR7F,2024-07-25,Thursday,00:01,Vancouver,910027847876403b57f1013c16504688,Richards & Robson,3,16
Vancouver-1GxXmb7m,2024-07-25T05:55:01.926000Z,OlympicVillageStation--yKsp2fri,2024-07-25,Thursday,00:01,Vancouver,06487275cd19694152824c7c3088e8ff,Olympic Village Station,4,21
Vancouver-u81RKFFm,2024-07-25T05:55:01.176000Z,Campbell&Hastings--A5jhwske,2024-07-25,Thursday,00:01,Vancouver,b428c0e64d9b9fdb3bf8e85c95ffdf6b,Campbell & Hastings,4,10
Vancouver-Izi97OzO,2024-07-25T05:55:00.186000Z,Cardero&Davie--xf9EyLWl,2024-07-25,Thursday,00:01,Vancouver,d085c6749a32517e1fb0d070e4128402,Cardero & Davie,12,5
Vancouver-PW0Jgn9Q,2024-07-25T05:55:02.768000Z,AquaticCentre--vkMJ7BER,2024-07-25,Thursday,00:01,Vancouver,a6aec7b8c25da4c02829cd7839b8933d,Aquatic Centre,15,24
Vancouver-4rSWsx0c,2024-07-25T05:55:02.727000Z,Beach&Broughton--nnomWBY4,2024-07-25,Thursday,00:01,Vancouver,c924f6a41b130fad49cfae47271314bc,Beach & Broughton,10,11
Vancouver-sVFscV31,2024-07-25T05:55:00.125000Z,Beach&Cardero--7YgGVWgH,2024-07-25,Thursday,00:01,Vancouver,8e93d0da1ee6caadf21ed9575b5fa9da,Beach & Cardero,8,14
Vancouver-xzKbbVLD,2024-07-25T05:55:00.138000Z,Georgia&Homer--CcBWO4PB,2024-07-25,Thursday,00:01,Vancouver,9413725a5d3bb5ce2ad0682b07a3ffab,Georgia & Homer,2,16
Vancouver-j56VqFe6,2024-07-25T05:55:01.992000Z,Columbia&5th--y6uTRoLt,2024-07-25,Thursday,00:01,Vancouver,7ed043a19e6a4ece742fe747b663bdbf,Columbia & 5th,10,8
Vancouver-GQmPKBH4,2024-07-25T05:55:00.182000Z,Haro&Denman--grFUVuMI,2024-07-25,Thursday,00:01,Vancouver,ce5dccf5a0f190bb4567a2fd93e7971e,Haro & Denman,14,6
Vancouver-J0Im7Qve,2024-07-25T05:55:02.066000Z,Arbutus&10th--hckhJgsw,2024-07-25,Thursday,00:01,Vancouver,1d442ad1a71774c82688a45954e47bfd,Arbutus & 10th,1,17
Vancouver-JOe2sw48,2024-07-25T05:54:59.989000Z,Ontario&16th--qnxUD6qj,2024-07-25,Thursday,00:01,Vancouver,2781435bde344e1b64f1bebac6bc9008,Ontario & 16th,5,9
Vancouver-7VqxpQuD,2024-07-25T05:55:02.751000Z,Richards&Davie--YTXTE1ex,2024-07-25,Thursday,00:01,Vancouver,e9b37f2d9b7b2e2e3ade73f13acb69b2,Richards & Davie,2,12
Vancouver-Q210W4Qe,2024-07-25T05:55:01.112000Z,8th&PrinceEdward--j2by1NDE,2024-07-25,Thursday,00:01,Vancouver,fffd87607aaae16fbb1f71615cbe7d17,8th & Prince Edward,6,10
Vancouver-l1gQSC7N,2024-07-25T05:55:03.128000Z,Jervis&Robson--72ERR2Hr,2024-07-25,Thursday,00:01,Vancouver,da8b6e94f90ad41a3f8de10596992372,Jervis & Robson,4,15
Vancouver-UH3yNlHE,2024-07-25T05:55:01.450000Z,Smithe&Burrard--UJarzXyk,2024-07-25,Thursday,00:01,Vancouver,32f70f7ae14ba87523c6286a6c4d5c37,Smithe & Burrard,3,15
Vancouver-0DqCcbCC,2024-07-25T05:55:02.732000Z,Broughton&Davie--jjIYdXSX,2024-07-25,Thursday,00:01,Vancouver,df5ab349a7a85d4b10da4cc3ec65c607,Broughton & Davie,13,7
Vancouver-fvsiKCGL,2024-07-25T05:55:01.885000Z,Cypress&10th--rlUxEgL9,2024-07-25,Thursday,00:01,Vancouver,e0318460138ffbf4692005d5b5a9f900,Cypress & 10th,9,5
Vancouver-pqhZFE0h,2024-07-25T05:55:01.726000Z,GranvilleIsland--nUw4L8SB,2024-07-25,Thursday,00:01,Vancouver,db51c556fe50ec1deefbc9697c70cb51,Granville Island,11,20
Vancouver-hcP6gCzZ,2024-07-25T05:55:02.992000Z,McLean&Pender--hUoepfTc,2024-07-25,Thursday,00:01,Vancouver,58a026f0c506caec20697a4f90538450,McLean & Pender,4,11
Vancouver-2M0DTHG6,2024-07-25T05:55:00.460000Z,Richards&Smithe--JBYqleE6,2024-07-25,Thursday,00:01,Vancouver,0e0aef6fabaa808b3a3cef24657257a4,Richards & Smithe,4,13
Vancouver-4MP8mfxI,2024-07-25T05:55:00.091000Z,Bute&Robson--eMNSMdWS,2024-07-25,Thursday,00:01,Vancouver,90c746df94ce1a12f1f617acfe4a8ce3,Bute & Robson,0,0
Vancouver-r96m2zBU,2024-07-25T05:55:01.829000Z,Trafalgar&Cornwall--clsIC8oh,2024-07-25,Thursday,00:01,Vancouver,80b5c12ef21fd47275d37b2c9935249c,Trafalgar & Cornwall,13,6
Vancouver-Hs7XneE1,2024-07-25T05:55:03.084000Z,Alma&PointGrey--kP2SJsUP,2024-07-25,Thursday,00:01,Vancouver,899f59a9994302e8e1e4be01117ef707,Alma & Point Grey,16,7
Vancouver-AlqxpQkc,2024-07-25T05:55:01.069000Z,PointGrey&Blenheim--DTU2hqxB,2024-07-25,Thursday,00:01,Vancouver,8d2d5bb3b9142f781f2a7f441e6bad7a,Point Grey & Blenheim,9,4
Vancouver-xKCYox2t,2024-07-25T05:54:59.991000Z,Hastings&Broughton--uAwdjWri,2024-07-25,Thursday,00:01,Vancouver,5de0fe55497681d4cc9dd25509cf51ab,Hastings & Broughton,4,19
Vancouver-b6mpr88W,2024-07-25T05:55:03.072000Z,Yew&Broadway--pGPRwbKs,2024-07-25,Thursday,00:01,Vancouver,2681455ba2d97283998a806b14d3e95c,Yew & Broadway,3,15
Vancouver-r6R8n7xU,2024-07-25T05:55:01.160000Z,8th&Macdonald--vrSbSES9,2024-07-25,Thursday,00:01,Vancouver,064a7b39b1dbc4bfc4cf8f454e360c57,8th & Macdonald,9,10
Vancouver-Z36ZJc8Q,2024-07-25T05:55:01.016000Z,Balaclava&Broadway--FRqbSMqV,2024-07-25,Thursday,00:01,Vancouver,9c1397c06e07bf74fc049f1a0872eea0,Balaclava & Broadway,8,8
Vancouver-czz4NWRR,2024-07-25T05:55:02.030000Z,Dunbar&Broadway--LwHTXtxs,2024-07-25,Thursday,00:01,Vancouver,9763838317308a4766b83696986a157b,Dunbar & Broadway,5,20
Vancouver-WQoskOuv,2024-07-25T05:55:02.429000Z,Grandview&Commercial--7OXQRE4O,2024-07-25,Thursday,00:01,Vancouver,c64ee19c62a363019ddbaedf71df2882,Grandview & Commercial,3,13
Vancouver-6dF3h5GO,2024-07-25T05:55:00.953000Z,14th&Oak--tPkhKQY7,2024-07-25,Thursday,00:01,Vancouver,421516af381a11f54d07fc79be68d3d3,14th & Oak,1,12
Vancouver-yVvPyUEr,2024-07-25T05:55:02.616000Z,Wallace&4th--YQhYhTNM,2024-07-25,Thursday,00:01,Vancouver,38f045e3f43f86eae42ca4c60257ade0,Wallace & 4th,8,10
Vancouver-jXSecplZ,2024-07-25T05:55:00.257000Z,Balsam&Cornwall--fS6eQJ2u,2024-07-25,Thursday,00:01,Vancouver,5ba6e9725b1b0ee8cd25df976e47726b,Balsam & Cornwall,16,4
Vancouver-3osiOLrX,2024-07-25T05:55:00.365000Z,Balaclava&6th--jnLORWT9,2024-07-25,Thursday,00:01,Vancouver,f90ed7ad754ec04b7852941a480a4c77,Balaclava & 6th,15,0
Vancouver-w1Q7Con5,2024-07-25T05:54:59.965000Z,Trafalgar&Broadway--JpU5YIus,2024-07-25,Thursday,00:01,Vancouver,abfaf72456a4828a22f5bf60d3a80777,Trafalgar & Broadway,7,9
Vancouver-nOsqhHPd,2024-07-25T05:55:03.111000Z,Dunbar&6th--jpBKH9sU,2024-07-25,Thursday,00:01,Vancouver,2ff7eb4230654603592ab1b0780ec5e1,Dunbar & 6th,9,6
Vancouver-nBgrQ2IJ,2024-07-25T05:55:00.272000Z,18th&Cambie--FyrgXNb3,2024-07-25,Thursday,00:01,Vancouver,ea9485fcdce0611243474d000e4ad248,18th & Cambie,8,15
Vancouver-AbcMUw5a,2024-07-25T05:55:00.289000Z,Blenheim&4th--G55kfeKT,2024-07-25,Thursday,00:01,Vancouver,671ce9e4a92063620f772d2c57f0f3ab,Blenheim & 4th,8,15
Vancouver-MtjWiQ2y,2024-07-25T05:55:01.388000Z,Heather&18th--QbwXZcgr,2024-07-25,Thursday,00:01,Vancouver,41a55a7e2908fbbd65175b794d26bc8d,Heather & 18th,5,11
Vancouver-ILSR7Yv1,2024-07-25T05:55:01.505000Z,PointGrey&Bayswater--vVjfZOfJ,2024-07-25,Thursday,00:01,Vancouver,a59924f0ff3fb481a7bd8a5e9c36858f,Point Grey & Bayswater,16,0
Vancouver-Djy9DB2s,2024-07-25T05:55:00.341000Z,20th&Main--vMA9KLMW,2024-07-25,Thursday,00:01,Vancouver,89a0b49a66e54a7639ad960962148a3e,20th & Main,4,12
Vancouver-NFfG7Z6s,2024-07-25T05:55:01.308000Z,Station&Terminal--phfp2fga,2024-07-25,Thursday,00:01,Vancouver,44fc3d58831a9f2b919c7a3a1838b74a,Station & Terminal,7,11
Vancouver-G1nw3hLj,2024-07-25T05:55:02.725000Z,Burrard&Drake--5W3uj7a6,2024-07-25,Thursday,00:01,Vancouver,4990fe5772f3b73eebeec125b41e478e,Burrard & Drake,2,21
Vancouver-gzgj8rnc,2024-07-25T05:55:01.620000Z,Columbia&1st--RKovfF5b,2024-07-25,Thursday,00:01,Vancouver,bf96df77771ef0ed710d8e0e67917f45,Columbia & 1st,6,17
Vancouver-wtPYMauz,2024-07-25T05:55:02.941000Z,Davie&Beach--TY2eO7gU,2024-07-25,Thursday,00:01,Vancouver,e75e83499d3fa2e174dc2a8ffd238119,Davie & Beach,0,0
Vancouver-qfGhVAbd,2024-07-25T05:55:00.098000Z,Morton&Denman--WbxemrpN,2024-07-25,Thursday,00:01,Vancouver,0438114d2e6b96118de69bc9775bb21e,Morton & Denman,0,0
Vancouver-bXlMM8X2,2024-07-25T05:55:03.172000Z,13th&Cambie--ARFJEooY,2024-07-25,Thursday,00:01,Vancouver,07b13214cb69f2ec007d888450f3d6bc,13th & Cambie,4,10
Vancouver-kIEZ6ybK,2024-07-25T05:55:03.248000Z,Nelson&Denman--e8wlf5Xw,2024-07-25,Thursday,00:01,Vancouver,f5e8fa1fc4252bda2f93dd27ed2d603f,Nelson & Denman,12,6
Vancouver-h9LSbjRV,2024-07-25T05:55:01.456000Z,Melville&Bute--56miDiJN,2024-07-25,Thursday,00:01,Vancouver,c2a9c5d0e4578b928554c86f3d2c1162,Melville & Bute,4,9
Vancouver-EJuu2Yoa,2024-07-25T05:55:01.340000Z,Seymour&Cordova--YllGMSTo,2024-07-25,Thursday,00:01,Vancouver,5f45325fdd6334a4c0d3b62853b19fa6,Seymour & Cordova,9,10
Vancouver-0KFgd8fO,2024-07-25T05:55:01.961000Z,Arbutus&Nanton--llH4YPwN,2024-07-25,Thursday,00:01,Vancouver,085a0e120a08a80a58c0ae0ff9da565a,Arbutus & Nanton,1,16
Vancouver-cDd7jrUH,2024-07-25T05:55:01.602000Z,Yukon&6th--Wg2mXlc7,2024-07-25,Thursday,00:01,Vancouver,8d5f47f01d7ad668419dfe9b7fe69c9a,Yukon & 6th,0,17
Vancouver-1mouo3nB,2024-07-25T05:55:01.534000Z,11th&Kingsway--FfT2rA8F,2024-07-25,Thursday,00:01,Vancouver,bede4b24dae115d4cd43d2e6cc9812cb,11th & Kingsway,2,13
Vancouver-amJtjikt,2024-07-25T05:55:00.126000Z,Wylie&2nd--cUTdstS5,2024-07-25,Thursday,00:01,Vancouver,680b1ddfd50c4397b365c9c00f09b0d1,Wylie & 2nd,6,12
Vancouver-BrD6MA88,2024-07-25T05:55:00.720000Z,29th&Cambie--yvmSKO2V,2024-07-25,Thursday,00:01,Vancouver,b26f83e904f3a778466ebcd763b7316a,29th & Cambie,14,6
Vancouver-xSLmOPKg,2024-07-25T05:55:03.228000Z,Rolston&Granville--20S6O89M,2024-07-25,Thursday,00:01,Vancouver,6620c54bd6b3a79800b2b67e999b24d0,Rolston & Granville,9,4
Vancouver-I3YUEqC5,2024-07-25T05:55:02.197000Z,EastBlvd&37th--ZwHhoJoB,2024-07-25,Thursday,00:01,Vancouver,7f091b50fbbd892bf9fb869a64c47120,East Blvd & 37th,9,11
Vancouver-kj2ijZUu,2024-07-25T05:55:00.143000Z,28th&Willow--FlaX98C4,2024-07-25,Thursday,00:01,Vancouver,57d39a680c9407cda0fb4de6d9c55138,28th & Willow,1,19
Vancouver-CffkpZGI,2024-07-25T05:55:03.275000Z,Ontario&23rd--uHaBUL1c,2024-07-25,Thursday,00:01,Vancouver,97388f4e4ea102a30345524bda465f4e,Ontario & 23rd,7,4
Vancouver-z4LaZWhi,2024-07-25T05:55:02.568000Z,30th&Ontario--e2WI54gQ,2024-07-25,Thursday,00:01,Vancouver,066ecc3584913fa035ec1417323beb80,30th & Ontario,15,7
Vancouver-BN7FXu59,2024-07-25T05:55:02.028000Z,Franklin&Nanaimo--cQoHilKz,2024-07-25,Thursday,00:01,Vancouver,b530d04d393d71cffb8b8b07f4a82380,Franklin & Nanaimo,3,17
Vancouver-lRSDrsNr,2024-07-25T05:55:01.841000Z,Lakewood&Triumph--uLCfVuQg,2024-07-25,Thursday,00:01,Vancouver,06bdc4d55f34b2a491305534fd5defda,Lakewood & Triumph,11,4
Vancouver-pE6AgJYA,2024-07-25T05:55:00.304000Z,Wall&Eton--TOJKEXJA,2024-07-25,Thursday,00:01,Vancouver,8e44a17d2fa446ca220b90c7063b42ca,Wall & Eton,7,10
Vancouver-CCg7AvJl,2024-07-25T05:55:01.217000Z,Lakewood&Oxford--Gn5dMJqo,2024-07-25,Thursday,00:01,Vancouver,7c17f51469f1a7145455f65ef6afbd87,Lakewood & Oxford,3,14
Vancouver-SaRQercC,2024-07-25T05:55:00.278000Z,22nd&Cambie--hpic3eDW,2024-07-25,Thursday,00:01,Vancouver,e1432b72df561a1df34290679ec9c773,22nd & Cambie,6,8
Vancouver-mHamVvHD,2024-07-25T05:55:00.740000Z,KingEdward&Cambie--BiLAJTLD,2024-07-25,Thursday,00:01,Vancouver,549f00f6039e8bb702a00dcca08a8ed0,King Edward & Cambie,6,11
Vancouver-JpjBATme,2024-07-25T05:55:01.323000Z,Heather&29th--lrLEodus,2024-07-25,Thursday,00:01,Vancouver,d8c4fe5e09b6f010fbaa85cc7302d66b,Heather & 29th,5,17
Vancouver-Cp5xNCvq,2024-07-25T05:55:00.209000Z,Cardero&Robson--5pFfblZG,2024-07-25,Thursday,00:01,Vancouver,0c42f45e4a14957ad4a6d521d0ba8bc3,Cardero & Robson,15,11
Vancouver-K3qk9ul0,2024-07-25T05:55:01.248000Z,Commercial&20th--DtwFhkVd,2024-07-25,Thursday,00:01,Vancouver,62a202eb98c0a4b09ba6746f5ee94ab3,Commercial & 20th,4,16
Vancouver-XOfxsfdb,2024-07-25T05:55:01.445000Z,Burrard&14th--D0FHFDnm,2024-07-25,Thursday,00:01,Vancouver,04f64fde5ba1ebde8ad78c74914adb34,Burrard & 14th,1,16
Vancouver-xEVacydZ,2024-07-25T05:55:01.470000Z,Hornby&Drake--hZOKz2oi,2024-07-25,Thursday,00:01,Vancouver,cc2084e365f6f230fe26bae0b6867775,Hornby & Drake,4,20
Vancouver-VpkfimFJ,2024-07-25T05:55:00.972000Z,Cardero&Bayshore--iWop7FYx,2024-07-25,Thursday,00:01,Vancouver,f38bac9712f3beee2149ba2a97048878,Cardero & Bayshore,19,2
Vancouver-17qFFFOk,2024-07-25T05:55:02.728000Z,27th&Main--VQvAvYYj,2024-07-25,Thursday,00:01,Vancouver,9ee3bc9e836768e3e04e4f3328dae03b,27th & Main,2,20
Vancouver-5mcbn2cs,2024-07-25T05:55:02.783000Z,Cordova&Granville--TB5UYfHU,2024-07-25,Thursday,00:01,Vancouver,aa1cbf97abc3cd50515bc54633a9bb2a,Cordova & Granville,8,9
Vancouver-SB7BYUW5,2024-07-25T05:55:02.733000Z,22nd&Main--Q2nTsKqE,2024-07-25,Thursday,00:01,Vancouver,13021bba7bbeca1ccd8726ca17da59e6,22nd & Main,2,12
Vancouver-jzzKUXfC,2024-07-25T05:55:00.325000Z,1st&Fir--apcl1yrt,2024-07-25,Thursday,00:01,Vancouver,5699b40126e10c2f68eefc3eb18ff3a1,1st & Fir,10,10
Vancouver-jFxQ62TK,2024-07-25T05:55:00.103000Z,Sasamat&10th--9m4lDzZN,2024-07-25,Thursday,00:01,Vancouver,34fd37d12eb989b49518ef53941ee3ff,Sasamat & 10th,11,11
Vancouver-UZsKSIZ8,2024-07-25T05:55:00.317000Z,Trimble&8th--o6sBjXge,2024-07-25,Thursday,00:01,Vancouver,b7dd37a7dd668d6d10024b7f18acc438,Trimble & 8th,0,20
Vancouver-GT9OktdU,2024-07-25T05:55:02.637000Z,Highbury&8th--cQqJemol,2024-07-25,Thursday,00:01,Vancouver,cc25ae4f093b33ba0afd1dbc0dd20324,Highbury & 8th,15,4
Vancouver-fYIlLvMN,2024-07-25T05:55:02.652000Z,IKBarberLearningCentre--84rWWa8J,2024-07-25,Thursday,00:01,Vancouver,db1e56a71a3279f51301d732ee5a055b,IK Barber Learning Centre,2,17
Vancouver-vm0lRlBx,2024-07-25T05:55:00.330000Z,WarMemorialGym--wouDU87Q,2024-07-25,Thursday,00:01,Vancouver,5726de7c5646b82f7aaeafba50aee03e,War Memorial Gym,1,27
Vancouver-Y4gjbDjE,2024-07-25T05:55:01.755000Z,PharmaceuticalSciences--cFJNyIAr,2024-07-25,Thursday,00:01,Vancouver,cde61c70e5556ee2fe3ceb9d958b6482,Pharmaceutical Sciences,5,19
Vancouver-QjvA2ghm,2024-07-25T05:55:01.447000Z,Georgia&Main--CPh1oZG7,2024-07-25,Thursday,00:01,Vancouver,852212d6d52b5f00544fad01d21c7db2,Georgia & Main,8,11
Vancouver-05INnDkT,2024-07-25T05:55:02.816000Z,Robson&Beatty--H4Y7udD3,2024-07-25,Thursday,00:01,Vancouver,10acadd77bc21f26a7f09d8c74d4af2d,Robson & Beatty,6,14
Vancouver-v20SVkiL,2024-07-25T05:55:01.874000Z,WestMallSwingSpaceBuilding--b3Fwf60I,2024-07-25,Thursday,00:01,Vancouver,58345bb719f4e570ed4edc9dfa6a68a2,West Mall Swing Space Building,7,13
Vancouver-tQheo4vf,2024-07-25T05:55:01.292000Z,OrchardCommons--kYfG2brJ,2024-07-25,Thursday,00:01,Vancouver,261efc67071963969b3f848c66454d97,Orchard Commons,0,26
Vancouver-VCxr9Icn,2024-07-25T05:55:00.372000Z,WesbrookVillage-Berton&Shrum--CIRLsW1p,2024-07-25,Thursday,00:01,Vancouver,ee620d77724c8993b0d366e7ec655b64,Wesbrook Village - Berton & Shrum,8,20
Vancouver-LPhk5mUc,2024-07-25T05:55:00.251000Z,Adanac&Lakewood--vzuIELEV,2024-07-25,Thursday,00:01,Vancouver,e02dd224b0177c65418bcb3f72d2f77d,Adanac & Lakewood,4,15
Vancouver-SHDgLYeM,2024-07-25T05:55:02.316000Z,MapleTreeSquare--IVlwmrgx,2024-07-25,Thursday,00:01,Vancouver,12dd264419c06f596d1a883ed36efd9c,Maple Tree Square,8,16
Vancouver-U6X0bzDG,2024-07-25T05:55:02.601000Z,JerichoBeach--xQwa0a45,2024-07-25,Thursday,00:01,Vancouver,a25947c94149b3aeb93f6e970d63fffc,Jericho Beach,14,10
Vancouver-Q7mPYnTG,2024-07-25T05:55:02.482000Z,Cambie&Cordova--fxro2UC8,2024-07-25,Thursday,00:01,Vancouver,16e885a2eea476d406cd849140898043,Cambie & Cordova,7,11
Vancouver-IritbIyx,2024-07-25T05:55:01.690000Z,Bute&Davie--UHmiEnyz,2024-07-25,Thursday,00:01,Vancouver,ed1ccbfbaabba798a18d8c4ff3507b1a,Bute & Davie,4,14
Vancouver-RjoiHqke,2024-07-25T05:55:01.940000Z,10th&Cambie--AUATH5t5,2024-07-25,Thursday,00:03,Vancouver,7a19c49f486d7c0c02b3685d7b240448,10th & Cambie,2,31
Vancouver-OXizxnvb,2024-07-25T05:55:01.909000Z,Yaletown-RoundhouseStation--IuOb5HGK,2024-07-25,Thursday,00:03,Vancouver,32603a87cfca71d0f7dfa3513bad69d5,Yaletown-Roundhouse Station,4,12
